Station Code,Latitude,Longitude,Month,groundwater_level,temperature_c,rainfall_mm,soil_ph,clay_percent,sand_percent,silt_percent,organic_carbon,nitrogen,elevation_m
10905,12.89423,77.14618,2025-07-01,48.65,22.905510752688173,210.4,6.5,15.2,66.8,12.5,9.2,0.9,870.0
10905,12.89423,77.14618,2025-08-01,41.25,22.459811827956987,211.9,6.5,15.2,66.8,12.5,9.2,0.9,870.0
10905,12.89423,77.14618,2025-09-01,37.85,22.540138888888887,149.4,6.5,15.2,66.8,12.5,9.2,0.9,870.0
10905,12.89423,77.14618,2025-10-01,31.58,22.578360215053763,270.7,6.5,15.2,66.8,12.5,9.2,0.9,870.0
10905,12.89423,77.14618,2025-11-01,34.45,21.89680555555556,12.2,6.5,15.2,66.8,12.5,9.2,0.9,870.0
10905,12.89423,77.14618,2025-12-01,47.35,20.43978494623656,15.4,6.5,15.2,66.8,12.5,9.2,0.9,870.0
10916,12.95742,77.23351,2021-01-01,10.4,21.030913978494624,32.8,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2021-02-01,24.3,21.214285714285715,17.0,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2021-03-01,24.36,24.67432795698925,0.0,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2021-04-01,24.4,25.82444444444444,66.8,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2021-05-01,20.5,24.70739247311828,111.1,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2021-06-01,24.0,23.38666666666667,123.4,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2021-07-01,14.11,22.62043010752688,208.0,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2021-08-01,15.1,22.74811827956989,205.6,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2021-09-01,21.5,22.857916666666668,151.8,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2021-10-01,6.5,22.47244623655914,332.7,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2021-11-01,0.1,21.20277777777778,322.7,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2021-12-01,4.0,20.52674731182796,23.5,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2022-01-01,6.48,21.052150537634407,4.1,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2022-02-01,24.9,22.35372023809524,0.1,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2022-03-01,11.86,24.934274193548383,4.7,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2022-04-01,3.04,25.91430555555556,33.3,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2022-05-01,6.22,23.946908602150536,176.5,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2022-06-01,4.3,23.11180555555556,119.0,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2022-07-01,6.85,22.22432795698925,167.7,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2022-08-01,5.7,22.34005376344086,247.7,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2022-09-01,9.4,22.345972222222223,127.5,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2022-10-01,1.7,21.673521505376343,178.1,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2022-11-01,2.85,20.93625,60.2,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2022-12-01,2.4,20.55510752688172,60.9,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2023-01-01,10.0,20.11451612903226,1.1,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2023-02-01,21.18,22.323363095238093,0.0,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2023-03-01,24.3,24.433198924731183,8.9,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2023-04-01,24.32,26.23069444444444,25.5,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2023-05-01,22.82,25.15349462365592,106.8,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2023-06-01,13.72,24.65791666666667,70.6,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2023-07-01,3.55,22.639919354838707,175.9,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2023-08-01,12.8,24.10201612903226,40.3,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2023-09-01,10.7,23.347638888888888,121.8,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2023-10-01,12.4,23.766532258064515,47.8,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2023-11-01,13.1,22.590694444444445,115.5,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2023-12-01,19.42,21.80779569892473,8.700000000000001,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2024-01-01,43.1,21.98064516129032,9.7,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2024-02-01,43.95,23.853879310344823,0.1,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2024-03-01,44.03,26.850134408602152,0.0,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2024-04-01,53.2,28.968611111111112,0.1,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2024-05-01,50.9,26.28844086021505,143.0,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2024-06-01,18.99,23.736666666666668,114.3,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2024-07-01,17.95,22.7233870967742,177.4,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2024-08-01,7.75,23.02298387096774,209.2,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2024-09-01,20.9,23.09236111111111,86.4,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2024-10-01,5.15,22.529704301075267,226.7,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2024-11-01,5.4,21.949444444444445,49.2,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2024-12-01,3.7,21.809543010752687,103.3,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2025-01-01,44.75,20.93870967741936,7.0,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2025-02-01,66.52,23.064136904761902,0.0,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2025-03-01,67.43,25.5122311827957,8.7,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2025-04-01,47.55,26.03666666666667,16.6,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2025-05-01,27.47,24.38615591397849,135.3,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2025-06-01,22.35,23.60611111111111,94.2,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2025-07-01,20.65,22.88494623655914,166.1,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2025-08-01,15.77,22.3997311827957,188.6,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2025-09-01,16.75,22.441666666666663,127.8,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2025-10-01,17.8,22.43521505376344,226.0,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2025-11-01,21.57,21.41375,13.9,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10916,12.95742,77.23351,2025-12-01,24.59,19.82271505376344,7.7,6.5,15.6,70.5,12.1,7.5,0.8,865.0
10917,13.04019,77.10901,2021-01-01,35.4,21.34072580645161,21.6,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2021-02-01,41.8,21.49657738095238,16.7,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2021-03-01,41.9,24.785080645161287,0.0,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2021-04-01,45.4,25.831666666666667,51.0,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2021-05-01,45.4,24.84489247311828,112.6,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2021-06-01,49.4,23.540416666666665,109.7,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2021-07-01,47.2,22.79274193548387,211.2,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2021-08-01,48.4,22.878629032258065,208.6,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2021-09-01,45.7,22.940277777777776,145.5,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2021-10-01,41.4,22.5994623655914,361.8,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2021-11-01,35.4,21.405,320.0,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2021-12-01,19.9,20.85551075268817,21.7,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2022-01-01,32.94,21.204704301075267,3.3,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2022-02-01,50.5,22.52857142857143,0.0,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2022-03-01,55.66,25.20349462365592,3.9,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2022-04-01,58.2,26.242361111111112,27.9,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2022-05-01,55.6,24.053629032258065,185.6,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2022-06-01,16.81,23.17055555555556,124.1,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2022-07-01,15.4,22.321236559139784,187.1,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2022-08-01,12.5,22.42284946236559,259.4,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2022-09-01,15.36,22.40791666666667,132.0,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2022-10-01,9.3,21.788978494623656,171.7,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2022-11-01,11.72,21.18611111111111,69.2,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2022-12-01,16.4,20.81935483870968,64.5,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2023-01-01,45.3,20.495698924731183,1.6,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2023-02-01,41.6,22.769196428571423,0.0,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2023-03-01,47.6,24.66451612903226,9.5,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2023-04-01,41.7,26.581666666666667,35.1,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2023-05-01,36.9,25.28669354838709,125.4,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2023-06-01,19.6,24.810972222222222,109.5,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2023-07-01,12.9,22.813037634408605,209.0,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2023-08-01,28.35,24.148252688172043,42.7,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2023-09-01,31.35,23.4125,144.1,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2023-10-01,26.0,24.0247311827957,47.3,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2023-11-01,39.12,22.934444444444445,105.3,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2023-12-01,43.1,22.05913978494624,9.8,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2024-01-01,67.8,22.356989247311827,6.0,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2024-02-01,75.56,24.145402298850577,0.3,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2024-03-01,75.9,27.030645161290323,0.4,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2024-04-01,82.6,29.17944444444445,0.2,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2024-05-01,63.7,26.52056451612903,160.7,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2024-06-01,74.6,23.886805555555554,109.0,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2024-07-01,26.1,22.91760752688172,202.8,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2024-08-01,22.95,23.1630376344086,217.3,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2024-09-01,52.49,23.21875,102.5,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2024-10-01,16.9,22.70483870967742,239.6,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2024-11-01,35.8,22.06236111111111,34.800000000000004,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2024-12-01,32.97,21.9125,91.3,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2025-01-01,21.52,21.00497311827957,5.5,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2025-02-01,21.73,23.15327380952381,0.0,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2025-03-01,20.97,25.85255376344086,5.4,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2025-04-01,17.51,26.16208333333333,16.8,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2025-05-01,23.5,24.44865591397849,146.1,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2025-06-01,20.3,23.73833333333333,82.9,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2025-07-01,24.3,22.985887096774192,200.4,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2025-08-01,11.7,22.49381720430108,201.9,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2025-09-01,22.95,22.52958333333333,127.8,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2025-10-01,11.25,22.57513440860216,247.0,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2025-11-01,13.53,21.58902777777778,16.6,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10917,13.04019,77.10901,2025-12-01,16.77,20.00900537634409,4.6,6.6,15.7,68.7,12.4,9.7,0.83,804.0
10918,13.09316,77.21333,2021-01-01,59.75,21.046908602150538,20.8,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2021-02-01,38.55,21.18199404761905,16.1,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2021-03-01,38.75,24.83010752688172,0.0,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2021-04-01,40.75,25.933055555555555,64.5,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2021-05-01,44.75,24.793413978494623,104.0,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2021-06-01,46.5,23.43972222222222,107.7,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2021-07-01,49.75,22.678360215053765,203.9,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2021-08-01,50.25,22.726075268817205,236.6,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2021-09-01,47.45,22.75111111111111,133.3,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2021-10-01,42.75,22.3994623655914,367.9,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2021-11-01,37.75,21.216527777777777,298.6,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2021-12-01,34.75,20.515725806451613,20.4,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2022-01-01,31.67,21.141397849462365,3.7,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2022-02-01,27.72,22.570386904761904,0.0,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2022-03-01,47.56,25.34072580645161,2.4,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2022-04-01,46.08,26.36763888888889,38.0,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2022-05-01,18.4,23.936693548387098,140.7,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2022-06-01,15.8,23.03861111111111,136.1,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2022-07-01,15.05,22.176209677419354,205.8,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2022-08-01,8.75,22.263575268817203,240.1,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2022-09-01,9.07,22.219166666666663,149.8,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2022-10-01,8.8,21.5375,174.1,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2022-11-01,13.45,20.84055555555556,62.0,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2022-12-01,17.85,20.553897849462366,51.1,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2023-01-01,22.6,20.39274193548388,0.9,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2023-02-01,36.0,22.758035714285715,0.0,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2023-03-01,34.3,24.674865591397847,15.1,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2023-04-01,35.1,26.58486111111111,32.5,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2023-05-01,36.9,25.43212365591398,135.3,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2023-06-01,29.0,24.847916666666663,95.4,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2023-07-01,24.12,22.64260752688172,163.9,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2023-08-01,26.4,23.90994623655914,40.3,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2023-09-01,17.75,23.122361111111108,137.9,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2023-10-01,17.03,23.717204301075267,58.6,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2023-11-01,23.0,22.73736111111111,95.9,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2023-12-01,36.4,21.94301075268817,10.2,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2024-01-01,56.8,22.166666666666668,7.7,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2024-02-01,68.0,24.340660919540227,0.1,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2024-03-01,95.6,27.250806451612902,0.3,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2024-04-01,96.94,29.46472222222222,0.4,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2024-05-01,86.0,26.529704301075267,172.8,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2024-06-01,95.21,23.73902777777777,115.8,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2024-07-01,55.8,22.735887096774192,221.0,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2024-08-01,30.95,23.032795698924733,215.9,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2024-09-01,40.7,22.99458333333333,70.5,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2024-10-01,21.5,22.506854838709675,262.8,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2024-11-01,17.3,21.828333333333333,33.6,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2024-12-01,29.78,21.663978494623656,82.0,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2025-01-01,20.45,20.66518817204301,6.0,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2025-02-01,26.87,23.05967261904762,0.0,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2025-03-01,23.01,25.91827956989248,10.4,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2025-04-01,21.0,25.793055555555554,39.3,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2025-05-01,23.3,24.25712365591398,131.6,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2025-06-01,17.95,23.53847222222222,86.4,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2025-07-01,24.6,22.783870967741937,206.0,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2025-08-01,18.03,22.28037634408602,206.1,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2025-09-01,23.3,22.33236111111111,117.2,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2025-10-01,15.0,22.35551075268817,222.8,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2025-11-01,16.75,21.325416666666666,20.3,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10918,13.09316,77.21333,2025-12-01,20.4,19.67997311827957,6.8,6.5,15.8,72.1,11.2,8.6,0.78,888.0
10919,13.06952,77.24234,2021-01-01,50.55,20.995698924731183,26.6,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2021-02-01,51.55,21.11547619047619,16.4,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2021-03-01,52.55,24.62150537634409,0.0,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2021-04-01,53.55,25.746111111111112,55.5,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2021-05-01,56.55,24.726209677419355,106.6,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2021-06-01,56.3,23.388472222222223,119.4,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2021-07-01,59.55,22.615860215053765,206.3,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2021-08-01,62.05,22.716397849462364,197.0,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2021-09-01,56.55,22.784027777777776,127.0,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2021-10-01,51.85,22.42755376344086,341.4,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2021-11-01,47.55,21.18958333333333,319.4,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2021-12-01,43.49,20.499059139784944,25.1,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2022-01-01,41.07,21.07768817204301,3.3000000000000003,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2022-02-01,31.9,22.40803571428572,0.0,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2022-03-01,18.6,25.05967741935484,3.4,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2022-04-01,19.04,26.043888888888887,24.1,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2022-05-01,17.35,23.90645161290323,164.4,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2022-06-01,17.19,23.0575,119.4,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2022-07-01,14.92,22.171102150537635,171.6,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2022-08-01,12.8,22.28306451612903,250.1,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2022-09-01,11.35,22.26597222222222,119.6,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2022-10-01,10.95,21.58494623655914,169.3,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2022-11-01,9.85,20.846944444444443,68.9,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2022-12-01,10.05,20.50403225806452,56.6,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2023-01-01,10.6,20.2247311827957,0.2,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2023-02-01,11.4,22.578869047619047,0.0,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2023-03-01,12.4,24.522849462365592,6.8,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2023-04-01,13.9,26.29055555555556,27.9,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2023-05-01,13.6,25.236962365591395,128.7,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2023-06-01,13.6,24.694166666666664,95.4,6.6,13.0,71.6,11.9,8.7,0.8,911.0
10919,13.06952,77.24234,2023-07-01,13.4,22.615188172043013,177.6,6.6,13.0,71.6,11.9,8.7,0.8,911.0
